filename,score,size,quality
10568-103447.pdf,76.67829018,54579,50
10568-103447.pdf,76.67829018,54579,49
10568-103447.pdf,77.67772795,56040,51
10568-103447.pdf,78.70392177,57932,52
10568-103447.pdf,78.70392177,57932,53
10568-103447.pdf,80.11368775,60638,55
10568-103447.pdf,80.11368775,60638,56
10568-103447.pdf,79.53757441,59226,54
10568-103447.pdf,80.52549771,62246,57
10568-103447.pdf,81.64515778,63790,58
10568-103447.pdf,81.64515778,63790,59
10568-103447.pdf,82.40109956,65534,60
10568-103447.pdf,82.40109956,65534,61
10568-103447.pdf,83.25943023,67618,62
10568-103447.pdf,83.74506604,68960,63
10568-103447.pdf,83.74506604,68960,64
10568-103447.pdf,84.07436787,70089,65
10568-103447.pdf,84.34460574,71333,66
10568-103447.pdf,84.34460574,71333,67
10568-103447.pdf,84.78355540,72486,68
10568-103447.pdf,84.78355540,72486,69
10568-103447.pdf,85.06326814,74014,70
10568-103447.pdf,85.49729695,75446,71
10568-103447.pdf,85.49729695,75446,72
10568-103447.pdf,85.78933174,76715,73
10568-103447.pdf,86.20338759,78494,74
10568-103447.pdf,86.20338759,78494,75
10568-103447.pdf,86.55178037,82205,77
10568-103447.pdf,86.26703629,80146,76
10568-103447.pdf,86.55178037,82205,78
10568-103447.pdf,87.13040013,84211,79
10568-103447.pdf,87.13040013,84211,80
10568-103447.pdf,86.87440794,86367,81
10568-103447.pdf,87.68052650,89149,82
10568-103447.pdf,87.68052650,89149,83
10568-103447.pdf,88.35769316,91963,84
10568-103447.pdf,88.73081168,94996,85
10568-103447.pdf,88.73081168,94996,86
10568-103447.pdf,89.03730621,99135,87
10568-103447.pdf,89.03730621,99135,88
10568-103447.pdf,89.46252761,109072,90
10568-103447.pdf,89.18411516,103413,89
10568-103447.pdf,89.90516101,115771,92
10568-103447.pdf,89.46252761,109072,91
10568-103447.pdf,90.07356635,125621,93
10568-103447.pdf,90.07356635,125621,94
10568-103447.pdf,89.92617535,136965,95
10568-103447.pdf,89.92617535,136965,96
10568-103447.pdf,90.49711098,153503,97
10568-103447.pdf,90.59357037,174803,99
10568-103447.pdf,90.59357037,174803,98
10568-103447.pdf,90.87003489,232686,100
10568-3149.pdf,-20.41874650,6116,1
10568-3149.pdf,-20.41874650,6116,2
10568-3149.pdf,-9.66658345,9022,3
10568-3149.pdf,-1.26309605,11374,4
10568-3149.pdf,-1.26309605,11374,5
10568-3149.pdf,5.94500049,13946,6
10568-3149.pdf,5.94500049,13946,7
10568-3149.pdf,11.11766236,16510,8
10568-3149.pdf,14.62402038,19158,9
10568-3149.pdf,14.62402038,19158,10
10568-3149.pdf,20.13245819,21364,11
10568-3149.pdf,24.55621683,23554,12
10568-3149.pdf,24.55621683,23554,13
10568-3149.pdf,29.14090876,25752,14
10568-3149.pdf,29.14090876,25752,15
10568-3149.pdf,33.56069146,27817,16
10568-3149.pdf,35.13897479,29875,17
10568-3149.pdf,35.13897479,29875,18
10568-3149.pdf,40.94948283,31748,19
10568-3149.pdf,43.26465550,33616,20
10568-3149.pdf,43.26465550,33616,21
10568-3149.pdf,47.90396923,35548,23
10568-3149.pdf,47.90396923,35548,22
10568-3149.pdf,50.72786722,37382,24
10568-3149.pdf,53.44449315,39369,25
10568-3149.pdf,53.44449315,39369,26
10568-3149.pdf,56.27310813,41165,27
10568-3149.pdf,58.88151734,43171,28
10568-3149.pdf,58.88151734,43171,29
10568-3149.pdf,60.81187599,44992,30
10568-3149.pdf,63.26252344,46844,31
10568-3149.pdf,63.26252344,46844,32
10568-3149.pdf,65.73080920,49354,33
10568-3149.pdf,65.73080920,49354,34
10568-3149.pdf,65.96640423,51143,35
10568-3149.pdf,68.09073697,53166,36
10568-3149.pdf,68.09073697,53166,37
10568-3149.pdf,70.94238484,54962,38
10568-3149.pdf,72.45059286,56941,39
10568-3149.pdf,72.45059286,56941,40
10568-3149.pdf,73.67386683,58942,42
10568-3149.pdf,73.67386683,58942,41
10568-3149.pdf,73.88348914,60863,43
10568-3149.pdf,76.26238101,62876,45
10568-3149.pdf,76.26238101,62876,44
10568-3149.pdf,76.99633291,64880,46
10568-3149.pdf,78.34671008,66631,47
10568-3149.pdf,78.34671008,66631,48
10568-3149.pdf,78.92662651,68432,49
10568-3149.pdf,78.92662651,68432,50
10568-3149.pdf,80.20677092,70390,51
10568-3149.pdf,81.36359190,72417,52
10568-3149.pdf,81.36359190,72417,53
10568-3149.pdf,81.65969612,73962,54
10568-3149.pdf,82.07882827,75580,55
10568-3149.pdf,82.07882827,75580,56
10568-3149.pdf,82.34681102,77466,57
10568-3149.pdf,82.78023504,79292,58
10568-3149.pdf,82.78023504,79292,59
10568-3149.pdf,83.58553837,81414,60
10568-3149.pdf,83.58553837,81414,61
10568-3149.pdf,84.15830925,83547,62
10568-3149.pdf,84.19060960,85094,63
10568-3149.pdf,84.19060960,85094,64
10568-3149.pdf,84.66493267,86390,65
10568-3149.pdf,84.65390698,87632,66
10568-3149.pdf,84.65390698,87632,67
10568-3149.pdf,84.99788636,89401,68
10568-3149.pdf,84.99788636,89401,69
10568-3149.pdf,85.41220040,90899,70
10568-3149.pdf,85.32043132,92338,71
10568-3149.pdf,85.86991380,94327,73
10568-3149.pdf,85.32043132,92338,72
10568-3149.pdf,85.36297570,96214,74
10568-3149.pdf,85.36297570,96214,75
10568-3149.pdf,85.49382342,98214,76
10568-3149.pdf,85.53258749,100413,77
10568-3149.pdf,85.53258749,100413,78
10568-3149.pdf,85.85991594,102574,79
10568-3149.pdf,85.85991594,102574,80
10568-3149.pdf,86.32942339,105166,81
10568-3149.pdf,87.14805789,108112,83
10568-3149.pdf,87.14805789,108112,82
10568-3149.pdf,87.10907891,111293,84
10568-3149.pdf,87.03769417,114870,85
10568-3149.pdf,87.03769417,114870,86
10568-3149.pdf,86.95914967,119351,87
10568-3149.pdf,86.95914967,119351,88
10568-3149.pdf,87.30207787,124233,89
10568-3149.pdf,87.65013620,130522,90
10568-3149.pdf,87.65013620,130522,91
10568-3149.pdf,87.68653563,137431,92
10568-3149.pdf,88.06232993,147199,93
10568-3149.pdf,88.06232993,147199,94
10568-3149.pdf,88.17650769,158657,95
10568-3149.pdf,88.17650769,158657,96
10568-3149.pdf,88.23282246,175200,97
10568-3149.pdf,88.36045780,197047,98
10568-3149.pdf,88.36045780,197047,99
10568-3149.pdf,88.51712764,250217,100
10568-51999.pdf,-43.31311072,3006,1
10568-51999.pdf,-43.31311072,3006,2
10568-51999.pdf,-31.10354231,3909,3
10568-51999.pdf,-19.90924439,5258,4
10568-51999.pdf,-19.90924439,5258,5
10568-51999.pdf,-9.38869759,7038,6
10568-51999.pdf,-9.38869759,7038,7
10568-51999.pdf,-0.88515459,8746,8
10568-51999.pdf,4.87602118,10482,9
10568-51999.pdf,4.87602118,10482,10
10568-51999.pdf,9.99324802,12260,11
10568-51999.pdf,15.97756304,13996,12
10568-51999.pdf,15.97756304,13996,13
10568-51999.pdf,21.32184816,15798,14
10568-51999.pdf,21.32184816,15798,15
10568-51999.pdf,30.04312016,19675,18
10568-51999.pdf,25.91698529,17714,16
10568-51999.pdf,30.04312016,19675,17
10568-51999.pdf,34.86239015,21546,19
10568-51999.pdf,36.36603729,23606,20
10568-51999.pdf,36.36603729,23606,21
10568-51999.pdf,40.70471633,25345,22
10568-51999.pdf,40.70471633,25345,23
10568-51999.pdf,43.77274247,27376,24
10568-51999.pdf,46.28516441,29354,25
10568-51999.pdf,46.28516441,29354,26
10568-51999.pdf,49.43172521,31412,27
10568-51999.pdf,52.22669019,33365,28
10568-51999.pdf,52.22669019,33365,29
10568-51999.pdf,54.10252176,35491,30
10568-51999.pdf,56.22366076,37415,31
10568-51999.pdf,56.22366076,37415,32
10568-51999.pdf,57.92790370,40069,33
10568-51999.pdf,57.92790370,40069,34
10568-51999.pdf,58.68239914,42110,35
10568-51999.pdf,61.36184152,44201,36
10568-51999.pdf,62.63108988,46318,38
10568-51999.pdf,61.36184152,44201,37
10568-51999.pdf,65.54724087,48474,39
10568-51999.pdf,65.54724087,48474,40
10568-51999.pdf,66.89915474,50475,41
10568-51999.pdf,66.89915474,50475,42
10568-51999.pdf,68.80752379,52323,43
10568-51999.pdf,70.35947459,54461,44
10568-51999.pdf,70.35947459,54461,45
10568-51999.pdf,70.94210068,56688,46
10568-51999.pdf,72.54586268,58449,47
10568-51999.pdf,72.54586268,58449,48
10568-51999.pdf,73.53390581,60437,49
10568-51999.pdf,73.53390581,60437,50
10568-51999.pdf,75.37216586,62511,51
10568-51999.pdf,75.98054328,64784,52
10568-51999.pdf,75.98054328,64784,53
10568-51999.pdf,76.90086437,66220,54
10568-51999.pdf,77.37101077,68216,55
10568-51999.pdf,77.37101077,68216,56
10568-51999.pdf,78.40026333,70074,57
10568-51999.pdf,79.37244676,72149,59
10568-51999.pdf,80.50208752,74247,60
10568-51999.pdf,79.37244676,72149,58
10568-51999.pdf,80.50208752,74247,61
10568-51999.pdf,81.31850579,76435,62
10568-51999.pdf,81.44716598,78029,63
10568-51999.pdf,81.44716598,78029,64
10568-51999.pdf,81.88683825,79396,65
10568-51999.pdf,82.49576331,80736,66
10568-51999.pdf,82.49576331,80736,67
10568-51999.pdf,82.55826172,82124,69
10568-51999.pdf,82.55826172,82124,68
10568-51999.pdf,82.94511143,83886,70
10568-51999.pdf,83.38918490,85456,71
10568-51999.pdf,83.38918490,85456,72
10568-51999.pdf,83.41103721,87026,73
10568-51999.pdf,83.80754152,88843,74
10568-51999.pdf,83.80754152,88843,75
10568-51999.pdf,84.06488371,90951,76
10568-51999.pdf,84.21634972,92975,77
10568-51999.pdf,84.21634972,92975,78
10568-51999.pdf,84.57745230,95249,79
10568-51999.pdf,84.57745230,95249,80
10568-51999.pdf,85.20052891,97588,81
10568-51999.pdf,85.71090159,100137,82
10568-51999.pdf,85.71090159,100137,83
10568-51999.pdf,85.87884787,103018,84
10568-51999.pdf,86.18299422,106179,85
10568-51999.pdf,86.18299422,106179,86
10568-51999.pdf,86.24408254,109950,87
10568-51999.pdf,86.24408254,109950,88
10568-51999.pdf,86.60088407,113998,89
10568-51999.pdf,86.59528377,119192,90
10568-51999.pdf,86.59528377,119192,91
10568-51999.pdf,86.67424194,125215,92
10568-51999.pdf,86.71210668,133746,93
10568-51999.pdf,86.71210668,133746,94
10568-51999.pdf,86.82409544,143023,95
10568-51999.pdf,86.82409544,143023,96
10568-51999.pdf,87.11413042,178862,98
10568-51999.pdf,86.99108704,157762,97
10568-51999.pdf,87.11413042,178862,99
10568-51999.pdf,87.23338764,241476,100
10568-53155.pdf,-20.96726879,2153,1
10568-53155.pdf,-20.96726879,2153,2
10568-53155.pdf,-9.23689834,2560,3
10568-53155.pdf,-1.18869279,2931,4
10568-53155.pdf,-1.18869279,2931,5
10568-53155.pdf,4.14208369,3257,6
10568-53155.pdf,4.14208369,3257,7
10568-53155.pdf,9.84534056,3663,8
10568-53155.pdf,14.86179183,4009,9
10568-53155.pdf,14.86179183,4009,10
10568-53155.pdf,18.43354098,4369,11
10568-53155.pdf,21.38201948,4747,12
10568-53155.pdf,21.38201948,4747,13
10568-53155.pdf,24.81379851,5108,14
10568-53155.pdf,24.81379851,5108,15
10568-53155.pdf,27.42440295,5516,16
10568-53155.pdf,30.35424446,5897,18
10568-53155.pdf,30.35424446,5897,17
10568-53155.pdf,32.59972258,6279,19
10568-53155.pdf,35.73215971,6695,20
10568-53155.pdf,35.73215971,6695,21
10568-53155.pdf,38.88625184,7137,22
10568-53155.pdf,38.88625184,7137,23
10568-53155.pdf,41.79744436,7643,24
10568-53155.pdf,44.79818080,8117,26
10568-53155.pdf,44.79818080,8117,25
10568-53155.pdf,47.13239605,8658,27
10568-53155.pdf,49.55535903,9174,28
10568-53155.pdf,49.55535903,9174,29
10568-53155.pdf,52.84588484,9708,30
10568-53155.pdf,54.96377000,10254,31
10568-53155.pdf,54.96377000,10254,32
10568-53155.pdf,56.17676455,11015,33
10568-53155.pdf,56.17676455,11015,34
10568-53155.pdf,58.59986923,11628,35
10568-53155.pdf,60.22099474,12347,36
10568-53155.pdf,60.22099474,12347,37
10568-53155.pdf,61.95655204,13021,38
10568-53155.pdf,63.66820818,13706,39
10568-53155.pdf,63.66820818,13706,40
10568-53155.pdf,65.89279209,14525,41
10568-53155.pdf,65.89279209,14525,42
10568-53155.pdf,66.99548878,15247,43
10568-53155.pdf,68.46197560,16095,44
10568-53155.pdf,68.46197560,16095,45
10568-53155.pdf,70.11848592,16933,46
10568-53155.pdf,71.10871801,17643,47
10568-53155.pdf,71.10871801,17643,48
10568-53155.pdf,72.32163771,18441,49
10568-53155.pdf,72.32163771,18441,50
10568-53155.pdf,73.36110441,19404,51
10568-53155.pdf,74.80765799,20352,52
10568-53155.pdf,74.80765799,20352,53
10568-53155.pdf,75.92246207,21141,54
10568-53155.pdf,76.82411029,21962,55
10568-53155.pdf,76.82411029,21962,56
10568-53155.pdf,77.68982194,22977,57
10568-53155.pdf,78.65545792,23858,58
10568-53155.pdf,78.65545792,23858,59
10568-53155.pdf,79.67091086,24928,60
10568-53155.pdf,79.67091086,24928,61
10568-53155.pdf,80.76895205,26122,62
10568-53155.pdf,81.25698197,27064,63
10568-53155.pdf,81.25698197,27064,64
10568-53155.pdf,81.63559799,27729,65
10568-53155.pdf,81.89019163,28624,66
10568-53155.pdf,81.89019163,28624,67
10568-53155.pdf,82.44604887,29317,68
10568-53155.pdf,82.44604887,29317,69
10568-53155.pdf,82.89809464,30317,70
10568-53155.pdf,83.53441345,31268,71
10568-53155.pdf,83.53441345,31268,72
10568-53155.pdf,84.42003587,33188,74
10568-53155.pdf,84.14402383,32172,73
10568-53155.pdf,84.42003587,33188,75
10568-53155.pdf,85.02693457,34512,76
10568-53155.pdf,85.51142844,35783,77
10568-53155.pdf,85.51142844,35783,78
10568-53155.pdf,85.64564500,37133,79
10568-53155.pdf,85.64564500,37133,80
10568-53155.pdf,86.27433053,38569,81
10568-53155.pdf,86.70548803,40334,82
10568-53155.pdf,86.70548803,40334,83
10568-53155.pdf,87.11964360,42197,84
10568-53155.pdf,87.60247966,44225,85
10568-53155.pdf,87.60247966,44225,86
10568-53155.pdf,87.87531826,46779,87
10568-53155.pdf,87.87531826,46779,88
10568-53155.pdf,87.94264411,49482,89
10568-53155.pdf,88.51476093,53013,90
10568-53155.pdf,88.51476093,53013,91
10568-53155.pdf,88.68552324,56790,92
10568-53155.pdf,88.89444093,61771,93
10568-53155.pdf,88.89444093,61771,94
10568-53155.pdf,89.25191370,67362,95
10568-53155.pdf,89.25191370,67362,96
10568-53155.pdf,89.33025419,75318,97
10568-53155.pdf,89.45141175,85445,98
10568-53155.pdf,89.45141175,85445,99
10568-53155.pdf,89.95928382,111752,100
10568-68624.pdf,-40.96800025,3486,1
10568-68624.pdf,-40.96800025,3486,2
10568-68624.pdf,-32.57993849,4105,3
10568-68624.pdf,-21.99869751,4902,4
10568-68624.pdf,-21.99869751,4902,5
10568-68624.pdf,-18.01809361,5792,6
10568-68624.pdf,-18.01809361,5792,7
10568-68624.pdf,-8.73358573,6823,8
10568-68624.pdf,-3.61147773,7827,9
10568-68624.pdf,-3.61147773,7827,10
10568-68624.pdf,2.85521256,9101,11
10568-68624.pdf,6.96460929,10269,12
10568-68624.pdf,6.96460929,10269,13
10568-68624.pdf,12.83949133,11424,14
10568-68624.pdf,12.83949133,11424,15
10568-68624.pdf,14.68319640,12688,16
10568-68624.pdf,17.68835768,13939,17
10568-68624.pdf,17.68835768,13939,18
10568-68624.pdf,23.31614055,15436,19
10568-68624.pdf,26.99579574,16885,20
10568-68624.pdf,26.99579574,16885,21
10568-68624.pdf,29.70657305,18273,22
10568-68624.pdf,29.70657305,18273,23
10568-68624.pdf,32.42362515,19574,24
10568-68624.pdf,35.93486217,21022,25
10568-68624.pdf,38.63883584,22464,27
10568-68624.pdf,35.93486217,21022,26
10568-68624.pdf,41.90932547,24103,28
10568-68624.pdf,41.90932547,24103,29
10568-68624.pdf,44.80865853,25801,30
10568-68624.pdf,46.81389465,27494,31
10568-68624.pdf,46.81389465,27494,32
10568-68624.pdf,50.14404687,29537,33
10568-68624.pdf,50.14404687,29537,34
10568-68624.pdf,52.40707198,31273,35
10568-68624.pdf,55.03830375,33166,36
10568-68624.pdf,55.03830375,33166,37
10568-68624.pdf,56.81638651,34959,38
10568-68624.pdf,58.93562677,36831,39
10568-68624.pdf,58.93562677,36831,40
10568-68624.pdf,61.83986558,38882,41
10568-68624.pdf,61.83986558,38882,42
10568-68624.pdf,63.47244568,40878,43
10568-68624.pdf,65.71734071,42791,44
10568-68624.pdf,65.71734071,42791,45
10568-68624.pdf,67.60174730,44855,46
10568-68624.pdf,68.87298306,46584,47
10568-68624.pdf,68.87298306,46584,48
10568-68624.pdf,70.67228113,48483,49
10568-68624.pdf,70.67228113,48483,50
10568-68624.pdf,72.31121531,50667,51
10568-68624.pdf,73.75562677,52781,52
10568-68624.pdf,73.75562677,52781,53
10568-68624.pdf,74.57918407,54577,54
10568-68624.pdf,75.47896310,56297,55
10568-68624.pdf,75.47896310,56297,56
10568-68624.pdf,76.90259874,58185,57
10568-68624.pdf,78.05500878,60330,59
10568-68624.pdf,78.05500878,60330,58
10568-68624.pdf,78.75505910,62394,60
10568-68624.pdf,78.75505910,62394,61
10568-68624.pdf,79.49596863,64903,62
10568-68624.pdf,80.23668951,66658,63
10568-68624.pdf,80.23668951,66658,64
10568-68624.pdf,81.08202137,68118,65
10568-68624.pdf,81.06490666,69791,66
10568-68624.pdf,81.06490666,69791,67
10568-68624.pdf,81.77452977,71335,69
10568-68624.pdf,81.77452977,71335,68
10568-68624.pdf,82.34362332,73257,70
10568-68624.pdf,82.59714322,74923,71
10568-68624.pdf,82.59714322,74923,72
10568-68624.pdf,82.99998358,76808,73
10568-68624.pdf,83.51018171,78702,74
10568-68624.pdf,83.51018171,78702,75
10568-68624.pdf,83.98699165,81084,76
10568-68624.pdf,84.30689818,83352,77
10568-68624.pdf,84.30689818,83352,78
10568-68624.pdf,84.77195403,85916,79
10568-68624.pdf,84.77195403,85916,80
10568-68624.pdf,85.40894088,88607,81
10568-68624.pdf,85.65542445,91986,82
10568-68624.pdf,85.65542445,91986,83
10568-68624.pdf,86.03815974,95406,84
10568-68624.pdf,86.48205379,99354,85
10568-68624.pdf,86.48205379,99354,86
10568-68624.pdf,86.87691342,104078,87
10568-68624.pdf,86.87691342,104078,88
10568-68624.pdf,87.32948811,109007,89
10568-68624.pdf,87.68574915,115746,90
10568-68624.pdf,87.68574915,115746,91
10568-68624.pdf,88.03665471,122815,92
10568-68624.pdf,88.32311117,133021,93
10568-68624.pdf,88.32311117,133021,94
10568-68624.pdf,88.70171176,144699,95
10568-68624.pdf,88.70171176,144699,96
10568-68624.pdf,88.66995244,161984,97
10568-68624.pdf,88.97669049,185445,98
10568-68624.pdf,88.97669049,185445,99
10568-68624.pdf,88.97914774,238766,100
10568-68680.pdf,-17.76617281,9955,1
10568-68680.pdf,-17.76617281,9955,2
10568-68680.pdf,-5.99245873,14043,3
10568-68680.pdf,2.37510352,17153,4
10568-68680.pdf,2.37510352,17153,5
10568-68680.pdf,10.22156080,20125,6
10568-68680.pdf,10.22156080,20125,7
10568-68680.pdf,15.50289810,22831,8
10568-68680.pdf,20.62297283,25440,9
10568-68680.pdf,20.62297283,25440,10
10568-68680.pdf,26.02236728,27922,11
10568-68680.pdf,32.15044450,30194,12
10568-68680.pdf,32.15044450,30194,13
10568-68680.pdf,35.21059979,32373,14
10568-68680.pdf,35.21059979,32373,15
10568-68680.pdf,42.94360274,36529,17
10568-68680.pdf,37.49490410,34402,16
10568-68680.pdf,42.94360274,36529,18
10568-68680.pdf,46.29731510,38549,19
10568-68680.pdf,48.35553057,40463,20
10568-68680.pdf,48.35553057,40463,21
10568-68680.pdf,53.87529350,44456,24
10568-68680.pdf,51.10271661,42456,22
10568-68680.pdf,51.10271661,42456,23
10568-68680.pdf,55.35131673,46634,25
10568-68680.pdf,55.35131673,46634,26
10568-68680.pdf,57.37378082,48674,27
10568-68680.pdf,60.40334887,50785,28
10568-68680.pdf,60.40334887,50785,29
10568-68680.pdf,62.45376311,52938,30
10568-68680.pdf,64.46231165,54987,31
10568-68680.pdf,64.46231165,54987,32
10568-68680.pdf,64.97663235,57937,33
10568-68680.pdf,64.97663235,57937,34
10568-68680.pdf,66.09598964,60008,35
10568-68680.pdf,67.49507652,62311,36
10568-68680.pdf,67.49507652,62311,37
10568-68680.pdf,69.43762422,64284,38
10568-68680.pdf,70.65682433,66438,39
10568-68680.pdf,72.24898041,68668,41
10568-68680.pdf,70.65682433,66438,40
10568-68680.pdf,72.24898041,68668,42
10568-68680.pdf,73.34266464,70870,43
10568-68680.pdf,74.77214580,72937,44
10568-68680.pdf,74.77214580,72937,45
10568-68680.pdf,75.84308222,75368,46
10568-68680.pdf,75.92857159,77209,47
10568-68680.pdf,75.92857159,77209,48
10568-68680.pdf,77.22406069,79369,49
10568-68680.pdf,77.22406069,79369,50
10568-68680.pdf,78.88989164,83865,52
10568-68680.pdf,77.73159321,81338,51
10568-68680.pdf,78.88989164,83865,53
10568-68680.pdf,78.95668629,85463,54
10568-68680.pdf,79.84716536,87380,55
10568-68680.pdf,79.84716536,87380,56
10568-68680.pdf,80.20557576,89273,57
10568-68680.pdf,80.77999405,91378,58
10568-68680.pdf,80.77999405,91378,59
10568-68680.pdf,81.29403276,93533,60
10568-68680.pdf,82.14352833,95919,62
10568-68680.pdf,81.29403276,93533,61
10568-68680.pdf,82.16164773,97715,63
10568-68680.pdf,82.16164773,97715,64
10568-68680.pdf,81.95981740,98866,65
10568-68680.pdf,82.33248136,100500,66
10568-68680.pdf,82.33248136,100500,67
10568-68680.pdf,82.66029722,102084,68
10568-68680.pdf,82.66029722,102084,69
10568-68680.pdf,82.81404952,103806,70
10568-68680.pdf,82.90915719,105405,71
10568-68680.pdf,82.90915719,105405,72
10568-68680.pdf,83.48866488,107379,73
10568-68680.pdf,83.38550288,109199,74
10568-68680.pdf,83.38550288,109199,75
10568-68680.pdf,83.56146609,111576,76
10568-68680.pdf,83.95902781,113943,77
10568-68680.pdf,83.95902781,113943,78
10568-68680.pdf,83.76962872,116406,79
10568-68680.pdf,83.76962872,116406,80
10568-68680.pdf,84.12959252,119378,81
10568-68680.pdf,84.33314643,122870,82
10568-68680.pdf,84.33314643,122870,83
10568-68680.pdf,84.28379837,126194,84
10568-68680.pdf,84.70321389,130606,86
10568-68680.pdf,84.70321389,130606,85
10568-68680.pdf,84.88884061,135464,87
10568-68680.pdf,84.93607591,141030,89
10568-68680.pdf,84.88884061,135464,88
10568-68680.pdf,85.08208021,148091,90
10568-68680.pdf,85.08208021,148091,91
10568-68680.pdf,85.10733948,156195,92
10568-68680.pdf,85.33017558,167040,93
10568-68680.pdf,85.33017558,167040,94
10568-68680.pdf,85.29693117,179675,95
10568-68680.pdf,85.37545197,197674,97
10568-68680.pdf,85.29693117,179675,96
10568-68680.pdf,85.53355092,220746,98
10568-68680.pdf,85.53355092,220746,99
10568-68680.pdf,85.58170021,276136,100
10568-71249.pdf,-39.05129136,3155,2
10568-71249.pdf,-39.05129136,3155,1
10568-71249.pdf,-27.12138962,4172,3
10568-71249.pdf,-15.75706502,5081,4
10568-71249.pdf,-15.75706502,5081,5
10568-71249.pdf,-5.33365794,6153,6
10568-71249.pdf,-5.33365794,6153,7
10568-71249.pdf,-0.87446423,7078,8
10568-71249.pdf,7.38678885,8075,9
10568-71249.pdf,7.38678885,8075,10
10568-71249.pdf,11.67457969,9001,11
10568-71249.pdf,16.64992476,9829,12
10568-71249.pdf,16.64992476,9829,13
10568-71249.pdf,21.66258587,10713,14
10568-71249.pdf,21.66258587,10713,15
10568-71249.pdf,26.42548180,11651,16
10568-71249.pdf,29.11612954,12570,17
10568-71249.pdf,29.11612954,12570,18
10568-71249.pdf,34.14106466,13374,19
10568-71249.pdf,37.78229015,14257,20
10568-71249.pdf,37.78229015,14257,21
10568-71249.pdf,40.39607762,15166,22
10568-71249.pdf,40.39607762,15166,23
10568-71249.pdf,43.20617491,16145,24
10568-71249.pdf,47.22294207,17179,25
10568-71249.pdf,47.22294207,17179,26
10568-71249.pdf,48.87349952,18111,27
10568-71249.pdf,51.70802008,19191,28
10568-71249.pdf,51.70802008,19191,29
10568-71249.pdf,53.92154112,20204,30
10568-71249.pdf,55.37940436,21395,31
10568-71249.pdf,55.37940436,21395,32
10568-71249.pdf,57.07229229,23012,33
10568-71249.pdf,57.07229229,23012,34
10568-71249.pdf,58.71134412,24069,35
10568-71249.pdf,61.81001691,25315,36
10568-71249.pdf,61.81001691,25315,37
10568-71249.pdf,63.52109236,26527,38
10568-71249.pdf,65.76057120,27668,39
10568-71249.pdf,65.76057120,27668,40
10568-71249.pdf,66.87060111,28827,41
10568-71249.pdf,66.87060111,28827,42
10568-71249.pdf,68.41152420,29957,43
10568-71249.pdf,69.95891357,31171,44
10568-71249.pdf,69.95891357,31171,45
10568-71249.pdf,71.08756992,32347,46
10568-71249.pdf,72.70999083,33374,47
10568-71249.pdf,73.87013340,34564,49
10568-71249.pdf,72.70999083,33374,48
10568-71249.pdf,73.87013340,34564,50
10568-71249.pdf,74.66115171,35876,51
10568-71249.pdf,76.56825868,37333,52
10568-71249.pdf,76.56825868,37333,53
10568-71249.pdf,77.13631352,38376,54
10568-71249.pdf,77.81852763,39415,55
10568-71249.pdf,77.81852763,39415,56
10568-71249.pdf,78.52833780,40703,57
10568-71249.pdf,79.44668263,41851,58
10568-71249.pdf,79.44668263,41851,59
10568-71249.pdf,80.21600334,43297,60
10568-71249.pdf,80.21600334,43297,61
10568-71249.pdf,81.13533889,44780,62
10568-71249.pdf,81.42767536,45630,63
